index,imf_0,imf_1,imf_2,imf_3,imf_4,imf_5,residue
878,0.11644837,-0.33060822,-0.70730412,-1.37102768,2.12421954,-0.18930735,108.77976045
879,0.16358434,-0.10510695,-0.55701289,-1.41812986,2.01559250,-0.18712326,108.78786426
880,-0.35355992,0.12277691,-0.39751065,-1.45153641,1.90573696,-0.18494153,108.79596820
881,0.01493846,0.32729528,-0.25164122,-1.47077603,1.79471411,-0.18276223,108.80407229
882,0.28064664,0.40813956,-0.14000631,-1.47548687,1.68258528,-0.18058538,108.81217651
883,0.10160075,0.30932534,-0.07710505,-1.46549512,1.56941186,-0.17841105,108.82028086
884,0.00357860,0.15584721,-0.06970585,-1.44083539,1.45525524,-0.17623928,108.82838535
885,-0.62601365,0.11373826,-0.11549223,-1.40175066,1.34017694,-0.17407011,108.83648998
886,0.60707473,0.16008346,-0.20511509,-1.34863609,1.22423876,-0.17190360,108.84459474
887,0.14798567,0.13924220,-0.32179992,-1.28202505,1.10750373,-0.16973978,108.85269964
888,-0.33971716,0.02328147,-0.44480180,-1.20253880,0.99003695,-0.16757871,108.86080466
889,0.00131269,-0.12356618,-0.55265690,-1.11086233,0.87190623,-0.16542043,108.86890982
890,0.31426803,-0.28582809,-0.62643526,-1.00773834,0.75318397,-0.16326500,108.87701512
891,-0.21468011,-0.44484859,-0.65177671,-0.89409303,0.63394688,-0.16111245,108.88512054
892,0.03764607,-0.50171508,-0.62148104,-0.77107212,0.51427575,-0.15896283,108.89322610
893,-0.35423472,-0.37048234,-0.53573163,-0.64004811,0.39425524,-0.15681620,108.90133179
894,-0.22291359,-0.08977398,-0.40321352,-0.50253890,0.27397498,-0.15467259,108.90943760
895,0.52486017,0.17036153,-0.23766561,-0.36008557,0.15352739,-0.15253206,108.91754355
896,-0.36403314,0.26393448,-0.05522083,-0.21421709,0.03300607,-0.15039465,108.92564962
897,0.48651783,0.19849362,0.12642026,-0.06648432,-0.08749407,-0.14826041,108.93375582
898,-0.50091748,0.09315255,0.28906162,0.08151946,-0.20787717,-0.14612939,108.94186215
899,0.10601853,0.09808770,0.41710529,0.22819761,-0.32804865,-0.14400162,108.94996861
900,-0.27947546,0.24694779,0.49975231,0.37194959,-0.44791425,-0.14187717,108.95807519
901,0.20378900,0.43246699,0.53225397,0.51116710,-0.56738064,-0.13975607,108.96618190
902,0.16562489,0.49693389,0.51625041,0.64424662,-0.68635676,-0.13763838,108.97428873
903,0.19455819,0.34706439,0.46115966,0.76964206,-0.80475505,-0.13552414,108.98239569
904,0.24021210,0.03766128,0.38262015,0.88596377,-0.92249271,-0.13341339,108.99050277
905,-0.87123814,-0.23572932,0.29917989,0.99192188,-1.03949218,-0.13130619,108.99860998
906,0.23218499,-0.33714674,0.23059491,1.08633452,-1.15567980,-0.12920258,109.00671731
907,0.37279985,-0.34458376,0.19418947,1.16810068,-1.27098692,-0.12710261,109.01482476
908,-0.19905258,-0.37119573,0.19969269,1.23625214,-1.38534937,-0.12500632,109.02293233
909,-0.34445829,-0.39358403,0.24847362,1.29009254,-1.49870850,-0.12291377,109.03104003
910,0.06527235,-0.32498598,0.33458376,1.32926540,-1.61100891,-0.12082499,109.03914784
911,-0.21778027,-0.12453886,0.44502960,1.35362761,-1.72219657,-0.11874004,109.04725577
912,0.21497854,0.15583765,0.56331516,1.36316650,-1.83221793,-0.11665897,109.05536383
913,-0.30714887,0.37402127,0.67082510,1.35803695,-1.94101957,-0.11458181,109.06347200
914,0.98544622,0.41212509,0.74933130,1.33857904,-2.04854829,-0.11250862,109.07158029
915,-0.75632120,0.30714287,0.78539431,1.30526299,-2.15475097,-0.11043944,109.07968869
916,0.14010230,0.20629728,0.77288813,1.25873703,-2.25957449,-0.10837433,109.08779722
917,-0.26669495,0.15201452,0.71335052,1.19979120,-2.36296572,-0.10631332,109.09590586
918,0.58393335,0.09412645,0.61434127,1.12929483,-2.46487153,-0.10425647,109.10401461
919,-0.50974031,0.01955432,0.48790596,1.04814829,-2.56523880,-0.10220382,109.11212349
920,0.41748362,-0.01731409,0.34895570,0.95726923,-2.66401440,-0.10015541,109.12023247
921,-0.30865221,-0.02356233,0.21235548,0.85757915,-2.76114521,-0.09811131,109.12834157
922,0.10144223,-0.04973796,0.09205272,0.74999347,-2.85657811,-0.09607154,109.13645079
923,0.29102698,-0.13989959,-0.00110221,0.63544427,-2.95025995,-0.09403616,109.14456011
924,-0.15765648,-0.27870952,-0.06057402,0.51494265,-3.04213763,-0.09200523,109.15266955
925,-0.06440715,-0.37566928,-0.08584734,0.38954709,-3.13215802,-0.08997877,109.16077910
926,-0.53951777,-0.36170331,-0.08104425,0.26035741,-3.22026798,-0.08795684,109.16888876
927,0.57907038,-0.26033832,-0.05619607,0.12851364,-3.30641439,-0.08593949,109.17699853
928,0.40840543,-0.11899086,-0.02556400,-0.00484514,-3.39054414,-0.08392677,109.18510841
929,-0.89269772,0.10109555,-0.00582548,-0.13857367,-3.47260408,-0.08191871,109.19321840
930,-0.07814528,0.42206238,-0.01256748,-0.27151526,-3.55254111,-0.07991538,109.20132850
931,0.63446404,0.69364378,-0.05646766,-0.40248553,-3.63030208,-0.07791681,109.20943871
932,0.08811582,0.74289619,-0.14165969,-0.53032056,-3.70583388,-0.07592305,109.21754903
933,-0.74170700,0.57296179,-0.26498637,-0.65388406,-3.77908338,-0.07393415,109.22565945
934,0.49035873,0.27539783,-0.41654465,-0.77204503,-3.84999745,-0.07195015,109.23376998
935,-0.13996655,-0.06690775,-0.58308266,-0.88368897,-3.91852297,-0.06997111,109.24188061
936,0.05339029,-0.35229287,-0.74966363,-0.98773084,-3.98460681,-0.06799707,109.24999135
937,0.24717540,-0.49566086,-0.90082678,-1.08307508,-4.04819585,-0.06602807,109.25810219
938,-0.52469093,-0.46639770,-1.02248470,-1.16863011,-4.10923696,-0.06406417,109.26621314
939,0.05464090,-0.30171323,-1.10325702,-1.24335247,-4.16767702,-0.06210540,109.27432419
940,0.05868808,-0.10570556,-1.13598036,-1.30629516,-4.22346289,-0.06015183,109.28243535
941,-0.01463914,0.01180405,-1.11904619,-1.35669119,-4.27654147,-0.05820349,109.29054661
942,-0.09273226,-0.00635172,-1.05489920,-1.39399287,-4.32685977,-0.05626043,109.29865796
943,0.58144775,-0.15062001,-0.95085712,-1.41791324,-4.37436554,-0.05432270,109.30676942
944,-0.74790565,-0.31076833,-0.81921134,-1.42843516,-4.41900778,-0.05239034,109.31488098
945,0.15819000,-0.30388483,-0.67614292,-1.42570262,-4.46074137,-0.05046341,109.32299264
946,-0.45196984,-0.08710635,-0.53927633,-1.41001313,-4.49952941,-0.04854194,109.33110440
947,0.32320896,0.24702584,-0.42488512,-1.38170863,-4.53534556,-0.04662600,109.33921626
948,-0.27837759,0.55851083,-0.34563466,-1.34116960,-4.56817692,-0.04471561,109.34732821
949,0.54256915,0.69598909,-0.30955418,-1.28886634,-4.59802422,-0.04281083,109.35544027
950,-0.18227332,0.55271483,-0.31671854,-1.22541768,-4.62489907,-0.04091171,109.36355242
951,0.34416274,0.20244556,-0.35845586,-1.15157981,-4.64881756,-0.03901828,109.37166467
952,-0.64082122,-0.14407385,-0.42089447,-1.06818756,-4.66979790,-0.03713058,109.37977701
953,0.06903174,-0.33536661,-0.48608859,-0.97615270,-4.68785912,-0.03524863,109.38788945
954,0.10965309,-0.41016682,-0.53388209,-0.87645679,-4.70302070,-0.03337247,109.39600198
955,-0.02349959,-0.44935111,-0.54677121,-0.77014280,-4.71530245,-0.03150210,109.40411461
956,-0.44259133,-0.44887736,-0.51411977,-0.65825321,-4.72472431,-0.02963753,109.41222732
957,0.19153303,-0.36884973,-0.43322047,-0.54182093,-4.73130641,-0.02777873,109.42034014
958,-0.13548107,-0.20278711,-0.31149998,-0.42187097,-4.73506895,-0.02592569,109.42845304
959,0.27332454,0.01413368,-0.16262901,-0.29941675,-4.73603210,-0.02407837,109.43656604
960,-0.64309177,0.20607144,-0.00330737,-0.17546282,-4.73421608,-0.02223673,109.44467913
961,0.90334250,0.27287122,0.14856742,-0.05101013,-4.72964111,-0.02040071,109.45279231
962,-0.24954840,0.17349112,0.27646590,0.07294516,-4.72232739,-0.01857024,109.46090557
963,-0.14545186,0.04802301,0.36789590,0.19539235,-4.71229515,-0.01674528,109.46901893
964,-0.07205531,0.05905306,0.41557867,0.31529544,-4.69956463,-0.01492574,109.47713238
965,0.01426308,0.21158802,0.41832276,0.43160106,-4.68415604,-0.01311156,109.48524591
966,0.28712536,0.38029990,0.38061018,0.54324837,-4.66608961,-0.01130268,109.49335954
967,-0.25435322,0.43058287,0.31278821,0.64919646,-4.64538558,-0.00949902,109.50147324
968,-0.03292687,0.29509927,0.22943996,0.74839816,-4.62206418,-0.00770051,109.50958704
969,0.74799787,-0.04299895,0.14845660,0.83981407,-4.59614563,-0.00590708,109.51770092
970,-0.53947043,-0.44535970,0.08848667,0.92242050,-4.56765016,-0.00411866,109.52581489
971,-0.20525013,-0.66456403,0.06762058,0.99530788,-4.53659801,-0.00233518,109.53392894
972,-0.43413791,-0.60794109,0.09719699,1.05768042,-4.50300940,-0.00055657,109.54204307
973,0.26370143,-0.39916596,0.17734723,1.10885489,-4.46690456,0.00121724,109.55015729
974,0.33250054,-0.22437815,0.29957899,1.14822422,-4.42830375,0.00298632,109.55827160
975,0.04822633,-0.15454304,0.44917850,1.17521551,-4.38722742,0.00475075,109.56638598
976,-0.36348837,-0.07792477,0.60602224,1.18926731,-4.34369631,0.00651059,109.57450045
977,-0.34818035,0.13741014,0.74792303,1.18983244,-4.29773172,0.00826591,109.58261499
978,0.46739089,0.44036248,0.85441434,1.17641888,-4.24935550,0.01001679,109.59072962
979,-0.06483907,0.65119023,0.90957313,1.14864620,-4.19859007,0.01176329,109.59884433
980,0.68230101,0.63761483,0.90367581,1.10638954,-4.14546002,0.01350548,109.60695911
981,-0.80054551,0.42324713,0.83544622,1.04989307,-4.08999379,0.01524344,109.61507398
982,0.50576371,0.16238577,0.71377687,0.97989625,-4.03222346,0.01697724,109.62318892
983,-0.21532166,-0.05602302,0.55342062,0.89745575,-3.97218441,0.01870694,109.63130394
984,-0.38049862,-0.22272625,0.37179408,0.80376908,-3.90991579,0.02043262,109.63941904
985,0.92280464,-0.33491557,0.18780057,0.70009794,-3.84546012,0.02215434,109.64753422
986,-0.61025640,-0.37179644,0.02086867,0.58773770,-3.77886270,0.02387218,109.65564947
987,-0.12604361,-0.27791526,-0.11227355,0.46800046,-3.71016982,0.02558621,109.66376479
988,0.12007325,-0.09754201,-0.20174934,0.34226526,-3.63942858,0.02729650,109.67188019
989,0.39776415,0.01998288,-0.24367403,0.21197004,-3.56668681,0.02900312,109.67999567
990,-0.35999740,-0.02281744,-0.24037374,0.07859846,-3.49199234,0.03070614,109.68811122
991,0.61267115,-0.17648678,-0.20051091,-0.05630977,-3.41539324,0.03240563,109.69622684
992,-0.56510762,-0.27821741,-0.13851090,-0.19113025,-3.33693689,0.03410166,109.70434253
993,0.30100385,-0.17409328,-0.07164922,-0.32426261,-3.25667036,0.03579430,109.71245830
994,-0.33085878,0.11570078,-0.01878226,-0.45419562,-3.17464078,0.03748362,109.72057413
995,0.37282763,0.43134540,0.00221694,-0.57948354,-3.09089518,0.03916969,109.72869004
996,-0.34447100,0.59824227,-0.02277306,-0.69868842,-3.00548023,0.04085258,109.73680602
997,0.46924305,0.55052444,-0.09919460,-0.81055322,-2.91844182,0.04253237,109.74492206
998,-0.28926477,0.34045861,-0.22266858,-0.91405431,-2.82982559,0.04420912,109.75303818
999,0.28585737,0.10353246,-0.38042254,-1.00829759,-2.73967780,0.04588291,109.76115436
1000,-0.76855214,-0.07683750,-0.55310833,-1.09245509,-2.64804554,0.04755380,109.76927061
1001,0.25277210,-0.21989603,-0.71942466,-1.16577112,-2.55497856,0.04922186,109.77738693
1002,0.37007104,-0.38584353,-0.85917370,-1.22753887,-2.46052905,0.05088717,109.78550331
1003,-0.22951424,-0.53705854,-0.95539588,-1.27717130,-2.36475047,0.05254980,109.79361976
1004,-0.68863135,-0.57384737,-0.99760919,-1.31428075,-2.26769734,0.05420981,109.80173628
1005,0.82211658,-0.48812028,-0.98361341,-1.33876051,-2.16942521,0.05586727,109.80985286
1006,-0.30721194,-0.34725094,-0.92046454,-1.35088383,-2.06999015,0.05752227,109.81796951
1007,-0.20027237,-0.16096765,-0.82097511,-1.35111891,-1.96944828,0.05917486,109.82608621
1008,0.13215793,0.07232616,-0.70162328,-1.34000074,-1.86785575,0.06082512,109.83420298
1009,-0.07159779,0.30239858,-0.57962911,-1.31808500,-1.76526871,0.06247312,109.84231982
1010,0.16595112,0.45808437,-0.47126239,-1.28593264,-1.66174329,0.06411893,109.85043671
1011,-0.28688970,0.50189944,-0.39043087,-1.24411445,-1.55733564,0.06576262,109.85855367
1012,0.41078843,0.43345324,-0.34569789,-1.19320746,-1.45210190,0.06740426,109.86667068
1013,-0.31587876,0.28095299,-0.33802821,-1.13381149,-1.34609821,0.06904392,109.87478776
1014,-0.15784649,0.10387346,-0.36164895,-1.06656857,-1.23938072,0.07068166,109.88290490
1015,0.60047784,-0.07066265,-0.40578989,-0.99216098,-1.13200555,0.07231758,109.89102209
1016,-0.30327806,-0.22300972,-0.45615705,-0.91128703,-1.02402886,0.07395172,109.89913935
1017,-0.17358158,-0.31060706,-0.49647389,-0.82464033,-0.91550679,0.07558416,109.90725666
1018,0.08362591,-0.34100616,-0.51179185,-0.73290733,-0.80649548,0.07721498,109.91537402
1019,0.22569609,-0.37368956,-0.49077516,-0.63676022,-0.69705107,0.07884424,109.92349145
1020,0.31098364,-0.43544700,-0.42713210,-0.53686761,-0.58722970,0.08047202,109.93160893
1021,-0.81750284,-0.47157051,-0.32021348,-0.43389805,-0.47708751,0.08209838,109.93972646
1022,0.34557241,-0.40794100,-0.17505277,-0.32852010,-0.36668065,0.08372339,109.94784405
1023,-0.25574679,-0.27134812,-0.00188214,-0.22140234,-0.25606526,0.08534713,109.95596170
1024,0.46436879,-0.12018171,0.18619347,-0.11321331,-0.14529747,0.08696967,109.96407940
1025,-0.24305398,0.03474443,0.37499552,-0.00462158,-0.03443344,0.08859107,109.97219715
1026,0.10276322,0.20909670,0.55008930,0.10370429,0.07647071,0.09021141,109.98031495
1027,-0.25938214,0.41312154,0.69736013,0.21109574,0.18735882,0.09183076,109.98843281
1028,0.27832163,0.59386121,0.80440371,0.31688420,0.29817475,0.09344918,109.99655071
1029,-0.12248060,0.63918470,0.86184268,0.42040112,0.40886237,0.09506675,110.00466867
1030,0.60123946,0.51949246,0.86559644,0.52097833,0.51936553,0.09668354,110.01278668
1031,-0.79847966,0.30464646,0.81910734,0.61794433,0.62962809,0.09829962,110.02090473
1032,0.24449593,0.05531373,0.73636224,0.71060759,0.73959391,0.09991506,110.02902284
1033,-0.01322122,-0.21156180,0.63861357,0.79827187,0.84920684,0.10152993,110.03714099
1034,-0.23540112,-0.41877268,0.54823585,0.88024838,0.95841075,0.10314430,110.04525919
1035,-0.40892250,-0.47609287,0.48417400,0.95584014,1.06714950,0.10475824,110.05337744
1036,0.70082878,-0.44418356,0.46090067,1.02437929,1.17536693,0.10637182,110.06149574
1037,-0.05289397,-0.45631499,0.48558929,1.08523492,1.28300692,0.10798512,110.06961408
1038,-0.47781182,-0.47982510,0.55472690,1.13780662,1.39001331,0.10959819,110.07773246
1039,0.47772309,-0.37496055,0.65811580,1.18150533,1.49632997,0.11121112,110.08585089
1040,-0.80388701,-0.07903116,0.78046700,1.21574339,1.60190076,0.11282398,110.09396937
1041,0.81902398,0.26731610,0.90383496,1.23993316,1.70666953,0.11443682,110.10208789
1042,-0.15988148,0.43575992,1.00983519,1.25348697,1.81058014,0.11604973,110.11020645
1043,0.30498564,0.39978206,1.08103387,1.25581817,1.91357645,0.11766278,110.11832505
1044,0.11927623,0.30771299,1.10374596,1.24635666,2.01560232,0.11927603,110.12644370
1045,-1.13066046,0.29993360,1.07148527,1.22463013,2.11660160,0.12088956,110.13456238
1046,0.89984415,0.39602408,0.98604635,1.19044296,2.21651807,0.12250343,110.14268111
1047,-0.39647142,0.45663385,0.85539297,1.14398843,2.31529570,0.12411773,110.15079988
1048,-0.11364458,0.37870550,0.69371713,1.08568041,2.41287921,0.12573250,110.15891869
1049,0.56580715,0.14109486,0.51993053,1.01606916,2.50921356,0.12734784,110.16703753
1050,-0.30471119,-0.19825345,0.35491022,0.93576514,2.60424389,0.12896380,110.17515642
1051,-0.13493959,-0.48991891,0.21792423,0.84543230,2.69791494,0.13058047,110.18327534
1052,0.14021304,-0.61970660,0.12365762,0.74581468,2.79017115,0.13219790,110.19139430
1053,-0.05210467,-0.57328896,0.07912746,0.63783016,2.88095585,0.13381617,110.19951329
1054,-0.17305212,-0.37624252,0.08236823,0.52260313,2.97021127,0.13543535,110.20763232
1055,-0.14194205,-0.09879233,0.12298362,0.40149612,3.05787845,0.13705551,110.21575139
1056,0.37947043,0.13993175,0.18576373,0.27599495,3.14389752,0.13867673,110.22387049
1057,-0.05238527,0.25027001,0.25186180,0.14772342,3.22820718,0.14029906,110.23198963
1058,0.09589571,0.25393725,0.30116553,0.01839493,3.31074508,0.14192259,110.24010880
1059,-0.09002596,0.24701899,0.31632158,-0.11026570,3.39144845,0.14354738,110.24822800
1060,-0.16458103,0.32019761,0.28537202,-0.23662166,3.47025321,0.14517350,110.25634723
1061,0.01259642,0.45470651,0.20334857,-0.35915823,3.54709453,0.14680103,110.26446650
1062,0.44343768,0.51754376,0.07320159,-0.47645858,3.62190801,0.14843003,110.27258580
1063,-0.25206004,0.40405780,-0.09285376,-0.58719456,3.69463068,0.15006057,110.28070513
1064,0.21006886,0.13367037,-0.27644748,-0.69008116,3.76520202,0.15169273,110.28882449
1065,-0.05081376,-0.20094778,-0.45599684,-0.78383350,3.83356478,0.15332658,110.29694387
1066,-0.05378112,-0.47274823,-0.61025669,-0.86714011,3.89966541,0.15496218,110.30506329
1067,-0.80883555,-0.60530022,-0.72042879,-0.93873523,3.96345435,0.15659960,110.31318274
1068,0.96973128,-0.62889305,-0.77350472,-0.99747670,4.02488684,0.15823893,110.32130221
1069,0.00914915,-0.61305281,-0.76564583,-1.04247006,4.08392340,0.15988022,110.32942171
1070,-0.70992071,-0.50108780,-0.70257436,-1.07323504,4.14052999,0.16152355,110.33754124
1071,0.45913988,-0.24980570,-0.59672321,-1.08964114,4.19467606,0.16316899,110.34566079
1072,0.44868591,0.00751275,-0.46426424,-1.09169751,4.24633267,0.16481660,110.35378037
1073,-0.24118822,0.15454225,-0.32392304,-1.07956442,4.29547179,0.16646647,110.36189997
1074,-0.12121787,0.23097887,-0.19704960,-1.05353365,4.34206610,0.16811865,110.37001960
1075,0.10957004,0.31583228,-0.10426901,-1.01394761,4.38608919,0.16997004,110.37794244
1076,-0.16992536,0.43516070,-0.06044652,-0.96119372,4.42751484,0.17182388,110.38586530
1077,0.04630104,0.53434395,-0.07173416,-0.89571526,4.46631684,0.17368026,110.39378819
1078,0.23529452,0.50397356,-0.13389397,-0.81816987,4.50246896,0.17553924,110.40171110
1079,0.13570244,0.28436560,-0.23195577,-0.72944036,4.53594498,0.17740089,110.40963402
1080,-0.19696175,-0.05316557,-0.34427411,-0.63057525,4.56671870,0.17926529,110.41755697
1081,-0.05908174,-0.37323863,-0.44752223,-0.52276019,4.59476388,0.18113249,110.42547994
1082,0.03189769,-0.58705018,-0.51998117,-0.40728152,4.62005432,0.18300258,110.43340293
1083,-0.02238312,-0.67391196,-0.54545014,-0.28549680,4.64256380,0.18487563,110.44132594
1084,-0.33274869,-0.65278083,-0.51450593,-0.15874302,4.66226609,0.18675170,110.44924897
1085,0.24384190,-0.55231656,-0.42683458,-0.02837712,4.67913498,0.18863086,110.45717201
1086,0.12990013,-0.40932450,-0.29164697,0.10424002,4.69314425,0.19051319,110.46509508
1087,-0.26685671,-0.21187612,-0.12404115,0.23776953,4.70426769,0.19239876,110.47301815
1088,0.04816476,0.04626294,0.05916371,0.37089187,4.71247907,0.19428763,110.48094125
1089,0.25214392,0.27706078,0.24039179,0.50229341,4.71775218,0.19617988,110.48886436
1090,-0.01474486,0.38319531,0.40288935,0.63066107,4.72006080,0.19807557,110.49678748
1091,0.46188014,0.39096285,0.53128881,0.75469021,4.71937873,0.19997477,110.50471062
1092,-0.61891804,0.40889264,0.61288570,0.87309968,4.71567975,0.20187754,110.51263377
1093,0.21112641,0.48402454,0.64030490,0.98466687,4.70893766,0.20378392,110.52055694
1094,0.22914954,0.51394043,0.61262225,1.08831868,4.69912629,0.20569396,110.52848012
1095,0.08890812,0.38690733,0.53692067,1.18307642,4.68621968,0.20760767,110.53640331
1096,-0.24483656,0.13444522,0.42873931,1.26807614,4.67019275,0.20952505,110.54432651
1097,0.56190515,-0.13480595,0.30924541,1.34256360,4.65102074,0.21144607,110.55224972
1098,-0.60679756,-0.33540163,0.20072928,1.40588866,4.62867963,0.21337072,110.56017294
1099,0.49216116,-0.41209904,0.12291975,1.45746994,4.60314773,0.21529894,110.56809617
1100,-0.35875149,-0.42941879,0.09032295,1.49681455,4.57441091,0.21723069,110.57601941
1101,0.55963922,-0.44950202,0.10991466,1.52358993,4.54246948,0.21916591,110.58394266
1102,-0.28988740,-0.45642029,0.17906434,1.53758907,4.50733756,0.22110454,110.59186592
1103,-0.09686981,-0.37306361,0.28910752,1.53869266,4.46904315,0.22304653,110.59978918
1104,-0.18545727,-0.16061734,0.42631725,1.52685644,4.42763115,0.22499182,110.60771245
1105,0.25093551,0.14047226,0.57272221,1.50212906,4.38315564,0.22694034,110.61563573
1106,0.08188371,0.42256405,0.70939330,1.46465332,4.33567476,0.22889204,110.62355901
1107,-0.12072062,0.61013611,0.81703229,1.41466355,4.28524760,0.23084685,110.63148230
1108,0.21376045,0.66794602,0.87952064,1.35256083,4.23193413,0.23280472,110.63940559
1109,0.06472452,0.56854579,0.88853060,1.27891331,4.17579473,0.23476559,110.64732888
1110,0.20044425,0.36606929,0.84651178,1.19445285,4.11689034,0.23672939,110.65525218
1111,-0.81813158,0.19493608,0.76239422,1.10000808,4.05528207,0.23869606,110.66317548
1112,0.72331620,0.10372721,0.65188018,0.99646335,3.99103100,0.24066555,110.67109878
1113,-0.30892580,-0.04324492,0.53486503,0.88472703,3.92419824,0.24263779,110.67902208
1114,0.92645139,-0.34141423,0.43098317,0.76571276,3.85484487,0.24461272,110.68694539
1115,-0.88582872,-0.67012862,0.35700684,0.64034855,3.78303199,0.24659029,110.69486869
1116,0.18247605,-0.79277663,0.32563126,0.50956618,3.70882071,0.24857042,110.70279199
1117,-0.11253877,-0.64606698,0.34170665,0.37430660,3.63227210,0.25055307,110.71071530
1118,0.16368300,-0.34213573,0.39839576,0.23556087,3.55344728,0.25253817,110.71863860
1119,0.00803111,-0.02283945,0.47754794,0.09439067,3.47240733,0.25452566,110.72656190
1120,0.01426073,0.24674043,0.55720891,-0.04809295,3.38921335,0.25651547,110.73448519
1121,0.21462472,0.45930076,0.61398524,-0.19074895,3.30392643,0.25850756,110.74240849
1122,-0.62649281,0.60681568,0.62869379,-0.33243102,3.21660767,0.26050186,110.75033177
1123,0.64919278,0.65550179,0.58940353,-0.47201538,3.12731817,0.26249830,110.75825506
1124,0.15370748,0.57624784,0.49443941,-0.60838659,3.03611902,0.26449683,110.76617834
1125,-0.49051212,0.42988109,0.35010566,-0.74043239,2.94307132,0.26649739,110.77410161
1126,0.00314007,0.30731017,0.16731096,-0.86705075,2.84823616,0.26849991,110.78202488
1127,-0.11237495,0.22088801,-0.03946823,-0.98714214,2.75167463,0.27050434,110.78994814
1128,0.25938325,0.09463775,-0.25265374,-1.09960707,2.65344784,0.27251062,110.79787139
1129,-0.12181936,-0.14877476,-0.45389977,-1.20334603,2.55361688,0.27451868,110.80579463
1130,0.62801547,-0.43665543,-0.62624276,-1.29725952,2.45224284,0.27652846,110.81371787
1131,-1.22034165,-0.58477621,-0.75447862,-1.38024802,2.34938681,0.27853991,110.82164110
1132,0.86356243,-0.51473340,-0.82637967,-1.45121705,2.24510990,0.28055296,110.82956431
1133,-0.05838423,-0.37827483,-0.83373031,-1.50911456,2.13947320,0.28256756,110.83748752
1134,0.16435047,-0.30205489,-0.77680323,-1.55302306,2.03253781,0.28458364,110.84541072
1135,-0.12489654,-0.26878583,-0.66465274,-1.58223431,1.92436481,0.28660114,110.85333390
1136,-0.35441082,-0.19384058,-0.51519636,-1.59622123,1.81501531,0.28862000,110.86125707
1137,0.49896451,-0.02765842,-0.35036182,-1.59465670,1.70455040,0.29064016,110.86918023
1138,-0.55379698,0.19196973,-0.19349505,-1.57741849,1.59303118,0.29266157,110.87710337
1139,0.36090700,0.38504560,-0.06711872,-1.54456477,1.48051890,0.29468415,110.88502651
1140,0.28188735,0.45443206,0.01226525,-1.49632101,1.36707558,0.29670786,110.89294962
1141,-0.44735422,0.39397123,0.03725423,-1.43305466,1.25276408,0.29873262,110.90087272
1142,0.12892913,0.27636665,0.00909415,-1.35533061,1.13764905,0.30075838,110.90879581
1143,-0.20303948,0.13755926,-0.06120465,-1.26393508,1.02179741,0.30278508,110.91671888
1144,0.46899702,-0.04704166,-0.15515865,-1.15985120,0.90527694,0.30481266,110.92464193
1145,-0.13961387,-0.26703888,-0.25231520,-1.04422913,0.78815954,0.30684105,110.93256497
1146,-0.48906097,-0.39803674,-0.33328571,-0.91832768,0.67052217,0.30887020,110.94048799
1147,0.34328640,-0.36411895,-0.38242255,-0.78351303,0.55244723,0.31090005,110.94841099
1148,0.15457728,-0.23763242,-0.39062288,-0.64121142,0.43401947,0.31293054,110.95633396
1149,-0.57560874,-0.10308080,-0.35565461,-0.49293192,0.31532172,0.31496159,110.96425692
1150,0.88050810,-0.01648037,-0.28180354,-0.34019147,0.19643661,0.31699317,110.97217986
1151,-0.58934503,-0.01626519,-0.17887123,-0.18455936,0.07744793,0.31902519,110.98010278
1152,0.10537698,-0.06066621,-0.05908407,-0.02760774,-0.04155990,0.32105762,110.98802568
1153,0.19705784,-0.10285358,0.06405713,0.12911788,-0.16050232,0.32309037,110.99594855
1154,-0.13558142,-0.06291724,0.17726868,0.28407483,-0.27929477,0.32512340,111.00387141
1155,-0.53801364,0.12851838,0.26868308,0.43569651,-0.39785261,0.32715664,111.01179423
1156,0.49867471,0.36751979,0.32857747,0.58239492,-0.51609096,0.32919003,111.01971704
1157,0.93137558,0.44334217,0.35105448,0.72261699,-0.63392570,0.33122351,111.02763982
1158,-0.58088238,0.31909368,0.33568677,0.85485708,-0.75127547,0.33325702,111.03556257
1159,-0.39042718,0.17182016,0.29007878,0.97767005,-0.86806262,0.33529050,111.04348530
1160,0.36128852,0.09524419,0.22760945,1.08972684,-0.98421571,0.33732390,111.05140801
1161,0.09942662,-0.00936863,0.16466363,1.18985697,-1.09966685,0.33935714,111.05933068
1162,0.30195019,-0.22050611,0.11872995,1.27705695,-1.21434935,0.34139017,111.06725333
1163,-0.34483656,-0.44099738,0.10429115,1.35052165,-1.32820017,0.34342293,111.07517595
1164,-0.20444828,-0.51211436,0.13005651,1.40964360,-1.44115942,0.34545536,111.08309854
1165,0.00608547,-0.40622765,0.19611509,1.45399241,-1.55317016,0.34748739,111.09102111
1166,0.41650361,-0.22713747,0.29450790,1.48326845,-1.66417771,0.34951897,111.09894364
1167,-0.20916903,-0.04328303,0.41105303,1.49732847,-1.77412785,0.35155004,111.10686614
1168,-0.44363146,0.17130065,0.52683503,1.49618808,-1.88296453,0.35358053,111.11478862
1169,0.33435207,0.41472180,0.62216958,1.48003280,-1.99063158,0.35561039,111.12271106
1170,0.17155980,0.58807244,0.68012603,1.44929244,-2.09707295,0.35763956,111.13063346
1171,0.07386891,0.60269800,0.69044980,1.40466001,-2.20223258,0.35966796,111.13855584
